fecha,Temperature,Growing Degree Days,Precipitation Total,Wind Gust,Cloud Cover High,Cloud Cover Medium,Cloud Cover Low,Sunshine Duration,Shortwave Radiation,Mean Sea Level Pressure
2024-04-18,5.801549634782608,0.0,0.1913043478260869,19.064347086956523,33.47826086956522,51.91304347826087,49.56521739130435,14.46847476521739,202.65217391304347,1018.7652173913044
2024-04-19,6.106495245833333,0.0,0.4875,35.2649994375,53.91666666666666,89.33333333333333,59.5,0.2272728041666666,59.29166666666666,1018.3583333333332
2024-04-20,6.27816195,0.0,0.2041666666666667,22.949999541666667,7.875,55.958333333333336,48.75,10.270321083333334,188.58333333333331,1021.0291666666668
2024-04-21,4.495245325,0.0,0.2458333333333333,20.8049995,18.45833333333333,49.375,44.75,12.959279983333332,195.54166666666663,1021.0375
2024-04-22,4.758578675,0.0,0.0041666666666666,30.224998916666667,24.5,62.833333333333336,48.875,11.147628925,203.08333333333331,1020.4291666666668
2024-04-23,5.380662079166666,0.0,0.0125,24.974999625,17.0,60.125,33.583333333333336,9.446647120833331,187.04166666666663,1017.1208333333334
2024-04-24,4.602328633333333,0.0,0.0833333333333333,25.64999966666667,3.875,54.04166666666666,29.08333333333333,13.822544575,190.29166666666663,1013.3166666666666
2024-04-25,6.116912016666666,0.0021366940625,0.0041666666666666,19.45499925,2.833333333333333,32.916666666666664,23.125,18.357071041666668,206.54166666666663,1009.9083333333332
2024-04-26,8.1348286375,0.0233198072041666,0.1458333333333333,20.2799995625,40.75,66.125,23.291666666666668,8.408108641666667,163.125,1007.6208333333334
2024-04-27,13.171495258333332,0.18655194625,0.0,19.739999666666662,40.0,48.708333333333336,23.20833333333333,12.157133958333333,269.8333333333333,1007.3208333333332
2024-04-28,11.730245062500002,0.07368992175,0.2125,18.704999541666663,84.625,90.20833333333331,17.0,2.32447397,128.54166666666666,1014.7333333333332
2024-04-29,13.601912020833334,0.1611009947916666,0.0625,15.209999570833332,55.958333333333336,43.958333333333336,27.625,16.416433083333335,206.70833333333331,1019.9708333333332
2024-04-30,16.253578708333333,0.2657901931291667,0.0,14.1599998125,29.875,14.75,0.0,28.912970291666667,290.0416666666667,1013.8041666666668
2024-05-01,17.794411937499998,0.3253917430708333,0.0041666666666666,15.809999729166668,69.66666666666667,13.625,0.3333333333333333,25.129503083333333,268.5833333333333,1003.325
2024-05-02,13.148995270833334,0.1312081380416666,0.5958333333333333,26.06999970833333,81.54166666666667,70.625,78.79166666666667,4.063580454166667,57.375,1003.65
2024-05-03,11.380661958333334,0.0677502953945833,0.0208333333333333,24.509999333333337,62.04166666666666,71.91666666666667,34.833333333333336,8.211931858333333,176.79166666666666,1015.6
2024-05-04,13.466078520833332,0.17639612375,0.0291666666666666,19.409999541666668,59.04166666666666,52.333333333333336,21.375,16.2745997625,226.625,1014.3208333333332
2024-05-05,16.106495374999998,0.25443730875,0.4125,28.049999625,62.208333333333336,61.16666666666666,52.875,15.625055954166667,181.66666666666663,1011.5708333333332
2024-05-06,13.389411875,0.1412254975,0.3041666666666666,20.9549995625,87.16666666666667,90.08333333333331,58.083333333333336,2.52858425,102.75,1011.1666666666666
2024-05-07,12.792745229166668,0.1163643867916666,0.2749999999999999,17.354999641666666,93.375,86.5,49.708333333333336,2.227314625,121.54166666666669,1016.8083333333334
2024-05-08,13.464828625,0.144367860875,0.0,26.80499970833333,14.75,35.291666666666664,44.16666666666666,17.65313576,198.875,1023.65
2024-05-09,14.256495208333334,0.18575376575,0.0,19.69499989583333,0.0,8.25,48.333333333333336,10.24331535,166.25,1023.6791666666668
2024-05-10,15.708161858333334,0.2636708533333333,0.0,16.484999541666667,12.083333333333334,0.125,0.5416666666666666,36.917769,312.3333333333333,1020.5625
2024-05-11,17.360245416666668,0.3175948954583333,0.0,14.414999375,17.291666666666668,7.625,0.0416666666666666,35.14543520833333,296.4166666666667,1018.4583333333334
2024-05-12,18.448578625,0.3520241017083333,0.0625,14.069999604166666,60.04166666666666,29.75,1.4166666666666667,27.0013608625,213.95833333333331,1015.5041666666666
2024-05-13,18.38899527083333,0.3495414670833333,0.0416666666666666,15.434999354166663,35.583333333333336,34.375,10.875,27.313327883333333,263.875,1012.4041666666668
2024-05-14,17.892745291666667,0.3288643904166666,0.125,19.6349993125,48.25,31.70833333333333,9.75,28.964716791666664,265.0833333333333,1006.3375
2024-05-15,14.775662020833332,0.19898592,0.6124999999999999,14.609999595833331,82.33333333333333,84.875,68.875,4.443658766666666,108.41666666666669,1006.6958333333332
2024-05-16,13.29274525,0.137197716875,0.6833333333333332,15.134999541666666,75.91666666666667,75.08333333333333,37.375,8.864197845833333,139.375,1006.7458333333334
2024-05-17,13.143995416666668,0.1320927042916666,0.4583333333333333,25.364999416666667,87.125,69.625,29.875,9.511798208333332,140.25,1009.7291666666666
2024-05-18,14.024411958333332,0.1877854430833333,0.0208333333333333,14.759999520833333,44.16666666666666,28.0,6.166666666666667,24.665016875000003,254.79166666666663,1012.375
2024-05-19,15.433995354166669,0.2265896535041666,0.0791666666666666,15.689999716666668,27.45833333333333,21.25,22.0,28.35428075,256.9583333333333,1012.2791666666668
2024-05-20,17.283578625,0.3049394949166666,0.0208333333333333,14.429999541666668,74.79166666666667,19.45833333333333,6.291666666666667,28.628871695833336,272.875,1009.2166666666668
2024-05-21,15.4031619375,0.2251317504166666,0.3,18.944999541666665,76.58333333333333,73.54166666666667,19.95833333333333,9.958613604166668,119.25,1008.9458333333332
2024-05-22,15.5435786875,0.2309824454166666,0.0208333333333333,24.284998958333333,26.45833333333333,32.583333333333336,33.041666666666664,23.298989666666667,216.04166666666663,1013.2083333333334
2024-05-23,13.5239953125,0.146833142175,0.1791666666666666,13.259999541666666,76.91666666666667,71.91666666666667,24.70833333333333,5.680807920833334,166.70833333333334,1017.3166666666666
2024-05-24,14.0256618125,0.1685167385833333,0.1583333333333333,12.419999875,48.958333333333336,47.458333333333336,25.291666666666668,17.477476733333333,244.04166666666663,1018.5916666666668
2024-05-25,14.853995458333332,0.2156851789958333,0.0,11.354999791666666,33.291666666666664,23.25,6.833333333333333,30.07634625,267.2916666666667,1018.0375
2024-05-26,16.477328645833335,0.2712589435416666,0.0208333333333333,15.134999854166669,66.83333333333333,40.625,4.041666666666667,22.722306458333332,227.58333333333331,1018.1
2024-05-27,16.723995249999998,0.2801664683333333,0.1125,15.479999625,50.875,63.0,15.708333333333334,14.879363562499998,197.625,1018.8791666666666
2024-05-28,16.113578604166666,0.2547324394166667,0.0,14.4449996875,19.541666666666668,25.95833333333333,16.875,27.341146958333336,258.75,1020.5958333333332
2024-05-29,14.545662,0.1894025807916667,0.4625000000000001,19.664999875,77.375,73.45833333333333,35.166666666666664,6.008915795833333,131.875,1015.2541666666666
2024-05-30,15.348162104166668,0.2228400904166666,0.6416666666666667,27.599999416666662,11.875,62.75,56.04166666666666,11.873456520833336,142.58333333333334,1008.2833333333332
2024-05-31,13.251495291666666,0.1354789699166666,0.5208333333333334,19.454999645833333,89.625,89.29166666666667,50.708333333333336,2.854131654166667,100.875,1012.1958333333332
2024-06-01,14.922328583333334,0.205097025,0.3,14.909999541666666,96.70833333333331,75.29166666666667,39.083333333333336,6.70824953,166.79166666666666,1016.975
2024-06-02,15.413995354166666,0.22558313875,0.9416666666666668,17.069999687499998,72.79166666666667,80.66666666666667,74.20833333333333,5.898737358333334,74.83333333333333,1018.7958333333332
2024-06-03,15.086495395833332,0.21193731,0.1708333333333333,19.019999720833333,27.0,41.875,92.79166666666669,0.8659090208333332,123.95833333333331,1018.5666666666666
2024-06-04,17.281911875000002,0.30341299625,0.0,11.6399996375,0.0833333333333333,25.45833333333333,59.458333333333336,14.310823291666663,188.41666666666663,1014.7958333333332
2024-06-05,18.90066195833333,0.37086091375,0.0,18.599999604166666,14.416666666666666,26.25,17.458333333333332,28.313074666666665,237.16666666666663,1014.4916666666668
2024-06-06,19.61107870833333,0.4004616129166666,0.0,16.394999583333334,60.375,28.75,22.25,26.194709291666666,241.125,1016.6166666666668
2024-06-07,20.63524525,0.4431352229166667,0.0041666666666666,15.359999729166669,31.95833333333333,6.208333333333333,10.291666666666666,34.083703041666666,277.2916666666667,1017.5416666666666
2024-06-08,19.05274533333333,0.37719772375,0.3333333333333333,14.549999729166666,80.625,58.958333333333336,21.416666666666668,12.5031145125,179.45833333333334,1013.1333333333332
2024-06-09,18.22732883333333,0.3428053679166666,0.2708333333333333,18.059999458333333,67.54166666666667,63.5,56.75,8.932849820833333,172.08333333333334,1008.675
2024-06-10,17.651495291666667,0.31881230125,0.0,25.1099996875,16.708333333333332,42.5,33.791666666666664,26.662218541666665,288.6666666666667,1009.9375
2024-06-11,13.876912,0.1615379956666666,0.0125,16.139999749999998,3.1666666666666665,63.16666666666666,33.208333333333336,13.8198798125,176.29166666666666,1016.3083333333334
2024-06-12,14.547328583333334,0.1942793467083333,0.0,17.189999379166668,1.2916666666666667,28.375,10.458333333333334,27.955738416666662,263.25,1018.1208333333334
2024-06-13,15.374411979166666,0.2245753398333333,0.0,13.019999729166663,27.625,34.291666666666664,9.416666666666666,23.74426133333333,263.1666666666667,1017.4166666666666
2024-06-14,16.451495354166667,0.2688123080833333,0.1458333333333333,25.6949995625,52.16666666666666,86.45833333333333,51.04166666666666,4.942389404166666,104.45833333333331,1012.3875
2024-06-15,16.468995291666666,0.2695414720833333,0.6375000000000001,33.05999914583333,31.70833333333333,56.29166666666666,26.625,21.748295275,218.5,1011.15
2024-06-16,17.562745333333336,0.3151143864583333,0.0,21.014999104166662,22.916666666666668,47.5,42.875,15.9614688,225.41666666666663,1011.9666666666668
2024-06-17,18.204828729166668,0.3418678637499999,0.1083333333333333,18.9599995,72.91666666666667,53.25,18.25,17.747138358333334,178.33333333333334,1014.925
2024-06-18,21.868578666666664,0.4945241091666666,0.0041666666666666,15.9299995,79.875,13.75,1.5,30.192142083333334,280.7916666666667,1013.2416666666668
2024-06-19,22.82649525,0.5344373041666667,0.2375,18.974999270833333,39.375,30.0,7.625,28.00430075,262.0,1014.6083333333332
2024-06-20,20.99774545833333,0.45823938625,0.5083333333333333,13.034999645833333,80.70833333333333,47.41666666666666,6.416666666666667,14.7943671,142.83333333333334,1017.4583333333334
2024-06-21,19.067328541666665,0.3778053537499999,0.4499999999999999,21.464999375,77.70833333333333,36.708333333333336,21.95833333333333,22.05523557083333,187.16666666666663,1015.4291666666668
2024-06-22,15.733162208333331,0.2388817566666666,0.2749999999999999,18.044999716666663,60.16666666666666,56.66666666666666,37.25,12.648435816666668,124.375,1017.225
2024-06-23,17.423578645833334,0.3093157775,0.0208333333333333,17.669999541666666,0.375,54.0,56.0,11.694233641666663,181.5,1018.4166666666666
